Name,EventID,Rank,Category,MLB,NFL,NHL
Legends On Ice,5543,2000,Other Sports
Super Clasico Soccer,4058,2000,Other Sports
Northern Michigan Wolverines Hockey,6182,2000,College Hockey
North Texas Mean Green Womens Basketball,6336,2000,SUN BELT
Cleve Francis,11100,2000,Other Concerts
Jam Samich,12321,2000,Other Concerts
Domestic Problems,11778,2000,Other Concerts
Kim Richey,9816,2000,Other Concerts
Ten Unknowns,3859,2000,Other Theater
Ray Wylie Hubbard,10184,2000,Other Concerts
Shinedown,7567,2000,Other Concerts
Through the Eyes of the Dead,11148,2000,Other Concerts
Willy Porter,8187,2000,Country and Folk
Absolute Arabian Nights,11360,2000,Other Concerts
Food City 500,296,2000,Nascar
FIFA Club World Cup Soccer,14227,2000,More Sports
Frank Marino,1277,2000,Other Concerts
Hot 92 Jamz Hot Summer Nights,7316,2000,Festivals and Special Shows
Jimmy Kimmel,11580,2000,Other Theater
Maggot Twat,11932,2000,Other Concerts
Nanci Griffith,2075,2000,Country and Folk
Swollen Members,10800,2000,Other Concerts
The Queers,10085,2000,Other Concerts
FEI World Cup,6659,2000,Other Sports
San Diego Toreros Mens Basketball,6021,2000,More NCAA Basketball
Carlos Vives,2917,2000,Other Concerts
David Gates,4176,2000,Other Concerts
Jolie Holland,9886,2000,Other Concerts
Rex Navarrete,7786,2000,Other Theater
Lincoln Center Jazz Orchestra,5792,2000,Other Concerts
Two Trains Running,11633,2000,Other Theater
Pimp N' Ho Costume Ball,7227,2000,Other Concerts
Royal Philharmonic Orchestra,4689,2000,Other Concerts
V2003 Festival,4278,2000,Other Concerts
British Grand Prix,8547,2000,Formula One
Aqueduct,12196,2000,Other Concerts
McDonald's All American HS Basketball Games,8261,2000,Other Basketball
Boxcar Racer,3477,2000,Other Concerts
San Diego Chargers,755,35,AFC West
Eric Sardinas,9208,2000,Blues and Jazz
Gucci Party,8474,2000,Other Concerts
Footworks Percussive Dance Ensemble,14687,2000,Other Theater
Moulin Rouge,3997,2000,Other Theater
Mid-September Mix,10884,2000,Other Concerts
The Express Local,14052,2000,Other Concerts
MHSAA State Wrestling Finals,5218,2000,Other Sports
Winter Games/Skeleton,2231,2000,Winter Games
Comeback Kid,8289,2000,Other Concerts
Jason Mraz,3941,2000,Other Concerts
Dr. Draw,13900,2000,Other Concerts
KMTT The Mountian,9739,2000,Other Concerts
The Drawer Boy,1477,2000,Other Theater
Reik,9484,2000,Other Concerts
Sing-a-Long Wizard of Oz,5016,2000,Other Concerts
Toledo,9719,2000,Other Concerts
X,2144,2000,Other Concerts
Air This Side of Caution,8570,2000,Other Concerts
Big Band Bash,9631,2000,Other Concerts
Winn-Dixie 250,2468,2000,Nascar
Southeastern Louisiana Lions Mens Football,8875,2000,More Sports
Fun Lovin Criminals,4897,2000,Other Concerts
Coronation of Poppea,3507,2000,Other Theater
Hunger Fest,6487,2000,Other Concerts
Kings of the Dance,8544,2000,Other Theater
Marianne Faithfull,3459,2000,Classic Rock
New Artists Show,6979,2000,Other Concerts
Teatro Lirico D'europa,7747,2000,Other Concerts
The Sippy Cups,13436,2000,Other Concerts
Goody 500,331,2000,Other Sports
Rose Parade,1023,2000,College Bowl Games
Fort Worth Flyers,11713,2000,Other Basketball
Celtic Frost,8443,2000,Other Concerts
Blue,3524,2000,Other Theater
Deborah Harry,14421,2000,Other Concerts
Juan Villareal,4543,2000,Other Concerts
Salute To The Academy,752,2000,Other Theater
Locobazooka,9760,2000,Other Concerts
Pork Tornado,3059,2000,Other Concerts
Sammy Kershaw,2045,2000,Other Concerts
Vicente Amigo,8231,2000,Other Concerts
Champions On Ice,150,2000,Ice Shows
Grada,9703,2000,
Ataris,4043,2000,Alternative Rock
Houston Cougars Football,1275,2000,Conference USA
Exposure,12311,2000,Other Concerts
Hanzel UND Gretyl,11211,2000,Other Concerts
Giselle,2641,2000,Other Theater
Norma,7825,2000,Other Theater
Missing Persons,6897,2000,Other Concerts
Pat Hull,12327,2000,Other Concerts
Steve Ewing,10136,2000,Other Concerts
The Greencards,10652,2000,Blues and Jazz
Motor Spectacular,3974,2000,Other Sports
USA Outdoor Track & Field Championships,7142,2000,Other Sports
Air Force Academy Falcons Mens Basketball,3076,2000,MOUTAIN WEST
Break Away,12079,2000,Other Concerts
Rafael Marquez,12721,2000,Boxing
Country Rat Pack,7866,2000,Other Concerts
Jeremy Camp,5726,2000,Other Concerts
Kyle Hollingsworth,12893,2000,Other Concerts
Murray State Racers Baseball,8920,2000,Other Sports
Top Rank Boxing,12161,2000,Boxing
Cover Wars,11515,2000,Other Concerts
Jerry Harmon,9591,2000,Other Concerts
L.A. Salsa Festival,5352,2000,Other Concerts
The Mambo Kings,4098,2000,Other Theater
Ricky Warwick,7777,2000,Other Concerts
Traffic,885,2000,Other Concerts
Zakk Wylde,10231,2000,Other Concerts
All Star Jazz Review,976,2000,Other Concerts
Black Angels,9519,2000,Alternative Rock
Tennis Channel Open,8499,2000,Tennis
Birmingham Steeldogs,5810,2000,South
Duke Tumatoe,10662,2000,Other Concerts
Death of a Salesman,1125,2000,Other Theater
Lestat,7788,2000,Other Theater
Mastodon,6845,2000,Hard Rock
Nile,7914,2000,Other Concerts
The Alumni Club,12345,2000,Other Concerts
Hurricane Tennis Slam,6374,2000,Other Sports
SoxFest,2506,2000,Other Sports
MAAC Women's Basketball Tournament,8126,2000,Other Women's College Basketball
Chick Willis,13106,2000,Other Concerts
Can't Stop Laughing Tour,6413,2000,Other Theater
ILL Eagle,10366,2000,Other Concerts
DFP Holiday Benefit Series,14555,2000,Other Concerts
Kansas Music Hall of Fame,12100,2000,Other Concerts
Sing-A-Long-A Sound of Music,13029,2000,Other Theater
Pure Fantasy,13478,2000,Other Concerts
Scott H. Biram,10253,2000,Other Concerts
Warren Haynes,5422,2000,Other Concerts
8th Annual Country Fair,6797,2000,Other Concerts
Bailando Por Un Sonidero,14175,2000,Other Concerts
Greenville Grrrowl,6112,2000,Other Sports
Rhode Island Rams Football,1411,2000,WAC
Fernandos Xcursion,11375,2000,Other Concerts
Hella,12556,2000,Other Concerts
Heroes,12985,2000,Other Theater
Peggy Fleming,655,2000,Other Theater
Los Premios de la Radio,8912,2000,Other Concerts
Mormon Tabernacle Choir,4207,2000,Classical and Orchestra
Strunz & Farah,12938,2000,Other Concerts
The Legendary Pink Dots,9325,2000,Other Concerts
NCAA Womens Final Four,585,2000,Other Sports
Centenary College Gentlemen Mens Basketball,5938,2000,More NCAA Basketball
Bucky Covington,14345,2000,Other Concerts
Adam Ferrara,14832,2000,Other Theater
Czech Opera Prague,13772,2000,Other Concerts
Jmann,11018,2000,Other Concerts
Latin Summer Festival,7269,2000,Other Concerts
The Seagull,13818,2000,Other Theater
Paul Sanchez,13159,2000,Other Concerts
Robyn Hitchcock,8195,2000,Other Concerts
Trombone Shorty,14068,2000,Other Concerts
Amarillo Dusters,6703,2000,Other Sports
Amy Correia,9078,2000,Other Concerts
Blowfly,13208,2000,Other Concerts
Eighth Annual National Wind Ensemble,7089,2000,Other Concerts
Gloria Gaynor,14491,2000,Other Concerts
Mega 97.9 Vacilon 69,3532,2000,Other Concerts
Oakley Hall,10355,2000,Other Concerts
Something Ordinary,9988,2000,Other Concerts
The Breeders,2491,2000,Other Concerts
Jordan Capital Classic,4055,2000,Other Sports
Super Bowl Hawaiian Tropic Party,6618,2000,Other Sports
Tulane Green Wave Womens Basketball,6359,2000,CONFERENCE USA
Chubby Checker,2933,2000,Other Concerts
Isley Brothers,996,2000,Other Concerts
Discorus: A Festival of Rock,10894,2000,Other Concerts
Kelly Joe Phelps,8166,2000,Country and Folk
Storytelling for Kids,12639,2000,Other Theater
Railroad Earth,8020,2000,Blues and Jazz
Seven Stone,10031,2000,Other Concerts
The Wild Flowers,1810,2000,Other Concerts
Westside Connection,5331,2000,Other Concerts
A Oscuras Me Da Risa,12907,2000,Other Concerts
Texas Wildcatters,6119,2000,Minor League Hockey
Blue Lizard Pole Day,8527,2000,More Nascar
Flaming Lips,1501,2000,Other Concerts
Holiday Cooldown,2286,2000,Other Concerts
Invention Of Love,374,2000,Other Theater
Luke Sayers,9599,2000,Other Concerts
Murphy's Law,10203,2000,Other Concerts
Sunday Night Local Music Finals,9143,2000,Other Concerts
The National,8685,2000,Alternative Rock
Dodge Holiday Classic,1285,2000,Other Sports
Northeastern Huskies Baseball,6288,2000,Other Sports
Liberty University Flames Mens Basketball,5977,2000,More NCAA Basketball
California Guitar Trio,10394,2000,Other Concerts
Anna In the Tropics,4947,2000,Other Theater
Dark Arena CD Release Party,9425,2000,Other Concerts
John Kay & Steppenwolf,7077,2000,Classic Rock
Leon Fleisher,9835,2000,Other Concerts
Three Redneck Tenors,7136,2000,Other Theater
Peter Hook,14162,2000,Other Concerts
Roger Hodgson,5738,2000,Alternative Rock
Bashas 250,6425,2000,Other Sports
Anita Baker,3751,2000,R&B
Charleston Riverdogs,11988,2000,Minor League Baseball
Bobby Womack,9672,2000,Other Concerts
Memphis Tigers Baseball,3240,2000,Special Baseball
Emerald Lizards,9875,2000,Other Concerts
Great Glass Elevator,8285,2000,Other Concerts
Erin Brockovich,2394,2000,Other Theater
Metamorphoses,530,2000,Other Theater
Miami Sound Machine,9575,2000,Other Concerts
One Under,9044,2000,Other Concerts
Spare Parts,9140,2000,Other Concerts
The Dana Fuchs Band,11470,2000,Other Concerts
Liverpool FC,2320,2000,Other Sports
Sydney Swans Football,7041,2000,Other Sports
Rice Owls Womens Basketball,6349,2000,WAC
Clint Holmes,5314,2000,Other Concerts
James Darren,4734,2000,Other Concerts
Don Stuck Band,13680,2000,Other Concerts
King Crimson,2252,2000,Other Concerts
The Abduction from the Seraglio,7833,2000,Other Theater
Rebirth Brass Band,9128,2000,Classical and Orchestra
Shock Stars,12515,2000,Other Concerts
Tibet House Benefit,1622,2000,Other Concerts
Winter Blast,11653,2000,Other Concerts
Ace Enders,13750,2000,Other Concerts
Beneath the Sky,12203,2000,Other Concerts
Iowa Speedway Team Testing,13991,2000,Nascar
Hawaiian Body Building Championship,13423,2000,More Sports
Franz Ferdinand,5338,2000,Other Concerts
Cirque du Soleil: Wintuk,12722,12,Cirque Shows
Hot Buttered Rum String Band,12557,2000,Other Concerts
John Cleese,7462,2000,Other Theater
Maia Sharp,8294,2000,Other Concerts
Nashville Pussy,10351,2000,Other Concerts
T-Bone Burnett,9295,2000,Other Concerts
The Rankin Family,11746,2000,Other Concerts
Fiesta Flambeau,2764,2000,Other Sports
Pop Secret 400,1114,2000,Other Sports
Southeastern Louisiana Lions Mens Basketball,6028,2000,More NCAA Basketball
Carol McComb,13324,2000,Other Concerts
Based on a Totally True Story,8790,2000,Other Theater
David Lee Garza,5192,2000,Other Concerts
Jon Secada,2277,2000,Pop
Richmond Ballet,8332,2000,Other Theater
Lipstick Stains,5880,2000,Other Concerts
Under the Blue Sky,3634,2000,Other Theater
Pinker Tones,13173,2000,Other Concerts
Valentines Concert,8481,2000,Other Concerts
Bud Light Cup World Championship,3625,2000,Other Sports
Arctic Monkeys,8113,2000,Alternative Rock
St. Vincent-St. Mary's High School Basketball,3861,2000,Other Basketball
Atlanta Falcons,51,2000,NFC South
Eros Ramazzotti,5388,2000,Other Concerts
Guster,345,2000,Alternative Rock
Fran's Bed,7606,2000,Other Theater
Music Center Speaker Series,12286,2000,Other Theater
Mifune,10761,2000,Other Concerts
P.F. Sloan,10360,2000,Other Concerts
Stanley Jordan,7102,2000,Blues and Jazz
The Family Jamm,4966,2000,Other Concerts
Mickey Ward,3721,2000,Other Sports
Toyota Indy 300 Practice,5223,2000,Other Sports
Edmonton Rush,14736,2000,Lacrosse
Concert for Hope,12240,2000,Other Concerts
Jay Reatard,13814,2000,Other Concerts
Kokua Festival,12607,2000,Other Concerts
The Fisk Jubilee Singers,6402,2000,Other Theater
Reo Town Music Festival,13542,2000,Other Concerts
Sister Hazel,788,2000,Adult Contemporary
Tom Principato Band,11126,2000,Other Concerts
Xe03,11329,2000,Other Concerts
Al Di Meola,3608,2000,Other Concerts
Summer Games/ Closing Ceremony,4696,2000,Summer Games
Super Bowl Ocean Drive Party,12329,2000,More Sports
Further Seems Forever,9465,2000,Other Concerts
Crazy Mary,12913,2000,Other Theater
Marinells-George Dalaras,3991,2000,Other Concerts
New Order,6958,2000,Other Concerts
Teenage Fanclub,7396,2000,Other Concerts
The Slits,11220,2000,Other Concerts
Grand Prix of Miami,2577,2000,Other Sports
S-K Hand Tool 200,7249,2000,Nascar
Chamber Music Society,14625,2000,Other Concerts
Deerhunter,13437,2000,Other Concerts
Judith Owen,11032,2000,Other Concerts
San Jose Taiko,14684,2000,Other Theater
White Bird Dance Series,9674,2000,Other Theater
Power 105.1 Birthday Bash,8354,2000,Other Concerts
Sandra Collins,9332,2000,Other Concerts
Vieux Farka Toure,13977,2000,Other Concerts
Charlton Athletic FC,2327,2000,Other Sports
100.3 the Beat Summer Jam,3024,2000,Other Concerts
Atomic Punks,4970,2000,Classic Rock
Senior PGA Championship,3931,2000,Golf
USM Golden Eagles Football,1246,2000,Conference USA
Fab Forever,13498,2000,Other Concerts
Hard Lessons,12042,2000,Other Concerts
Godspell,327,2000,Other Theater
Nunsense,4731,2000,Musicals
Mitsuko Uchida,13875,2000,Other Concerts
Steve Means,14713,2000,Other Concerts
The Handshake Murders,13458,2000,Other Concerts
Gospel According to Harry,13974,2000,Other Theater
Old Acquaintance,12982,2000,Other Theater
Mobius Band,10683,2000,Other Concerts
Steve Tyrell,4880,2000,Blues and Jazz
The High Strung,12340,2000,Other Concerts
Nashville 250,2475,2000,Other Sports
Vince Carter All Star Charity Game,4480,2000,Other Sports
Brian Littrell,9561,2000,Other Concerts
10 Unknowns,4771,2000,Other Theater
Craig Chaquico,2872,2000,Other Concerts
Jesse Malin,10655,2000,Alternative Rock
La Ley,1724,2000,Other Concerts
The Mikado,2240,2000,Opera
Rilo Kiley,5661,2000,Other Concerts
Trancedental Meditations,9497,2000,Other Concerts
Zero 7,5470,2000,Other Concerts
Allman Brothers,24,2000,Classic Rock
Black Light Burns,13702,2000,Other Concerts
Arkansas-Monticello Football,13567,2000,Other College Football
Hamilton Tigercats,3776,2000,East
Duvalby Brothers,13708,2000,Other Concerts
Gerry & the Pacemakers,13025,2000,Other Concerts
Del Shores' Southern Baptist Sissies,10788,2000,Other Theater
Life Goes On,10783,2000,Other Theater
Matt Good,8855,2000,Other Concerts
Nintendo Fusion Tour,7441,2000,Other Concerts
The Arks,13612,2000,Other Concerts
Indiana State Sycamores Womens Soccer,10921,2000,Other Sports
St. Cloud State Huskies Football,1282,2000,Other Sports
Chinese New Year Gala,8251,2000,Other Concerts
Carmen and Bolero,5248,2000,Other Theater
Imperial Teen,14268,2000,Other Concerts
Diana Ross,986,2000,Other Concerts
Sleeping Beauty,1235,2000,Family Shows
Q101 Twisted,1386,2000,Other Concerts
Scribble Jam and Graffiti Expo,10101,2000,Festivals and Special Shows
Waterloo German Band,14173,2000,Other Concerts
93XRT Rock and Roll Ball,3818,2000,Other Concerts
Bambu Station,11785,2000,Other Concerts
Indiana Ice,7989,2000,Minor League Hockey
San Diego State Aztecs Baseball,3306,2000,NCAA Baseball
Festival of Orchestras,7948,2000,Other Concerts
Helping Phriendly Band,8942,2000,Other Concerts
HMS Pinafore,6485,2000,Other Theater
Peter & Wendy,3597,2000,Other Theater
Lotus,8635,2000,Other Concerts
Mostly Mozart,9452,2000,Other Concerts
Stytch,12325,2000,Other Concerts
The Livid Kittens,11983,2000,Other Concerts
Nebraska Cornhuskers Softball,6883,2000,Other Sports
Colgate Red Raiders Mens Basketball,5946,2000,More NCAA Basketball
Buffalo Tom,13472,2000,Other Concerts
After the Fall,5663,2000,Other Theater
Dada,4850,2000,Other Concerts
Joan Osborne,1886,2000,Other Concerts
Laura Pausini,2168,2000,Other Concerts
The Steadfast Tin Soldier,14391,2000,Other Theater
Paul Williams,6651,2000,Other Concerts
Rock Against Aids,14823,2000,Other Concerts
True Legends of Pop,5489,2000,Other Concerts
Anaheim Storm,5155,2000,Other Sports
An Evening of Americana Music,5453,2000,Other Concerts
Blue Oyster Cult,93,2000,Hard Rock
El Nino,7577,2000,Other Concerts
God & Country Big Tent Concert Event,7358,2000,Other Concerts
Dorothy the Dinosaur's Dance Party,11727,2000,Other Theater
Mama's Sweet Potato Pie,10503,2000,Other Theater
Melanie Rutherford,13078,2000,Other Concerts
Of The Son,6591,2000,Other Concerts
Sonfest,8514,2000,Other Concerts
The Brunettes,13892,2000,Other Concerts
Kansas City Brigade,8336,2000,American Central
Super Bowl Maxim Party,2512,35,Other Sports
Eastern Michigan Eagles Womens Basketball,6311,2000,MAC
Cibelle,9972,2000,Other Concerts
Ital,10838,2000,Other Concerts
Ditty Bops,9871,2000,Other Concerts
Ralph Stanley,4347,2000,Blues and Jazz
Sha Na Na,4737,2000,Other Concerts
The Yardbirds,12963,2000,Other Concerts
Which Ones Pink,4643,2000,Other Concerts
A Soulful Christmas,11097,2000,Other Concerts
Beatallica,14076,2000,Other Concerts
WHCA Playoffs,2594,2000,Minor League Hockey
Michigan 200,12706,2000,NASCAR Craftsman Truck
Floater,14306,2000,Other Concerts
Holiday Roots of Rock N Roll,4821,2000,Other Concerts
It's Just Comedy Tour,7890,2000,Other Theater
Luther Vandross,495,2000,Other Concerts
Music of Led Zeppelin,5639,2000,Classic Rock
Super Bowl Gospel Concert,5084,2000,Other Concerts
The Nice Device,10066,2000,Other Concerts
EA Sports Roundball Classic,3985,2000,Other Sports
O'Reilly 400,1167,2000,Other Sports
Manhattan Jaspers Mens Basketball,5984,2000,More NCAA Basketball
Cameo,9777,2000,Country and Folk
Anthony Bourdain,14209,2000,Other Theater
Darren Hayes,13038,2000,Hard Rock
John Mayer Trio,7378,2000,Other Concerts
Les Paul,8468,2000,Other Concerts
To Sleep Alone,13330,2000,Other Theater
Peter Rowan and Tony Rice Quartet,8038,2000,Other Concerts
Rolling Rock Town Fair,1850,2000,Other Concerts
Uncle Sam Jam,1877,2000,Other Concerts
BB & T Classic,2304,2000,Other Sports
Anna Vissi,5391,2000,Other Concerts
Kannapolis Intimidators,11993,2000,Minor League Baseball
Bombaso Sonidero,11509,2000,Other Concerts
NCAA Mens SUPER Baseball Regionals,5554,2000,Special Baseball
Eminem,1152,2000,Other Concerts
Green Evening Requiem,12344,2000,Other Concerts
Mickey's Not-So-Scary Halloween Party,7691,2000,Family Shows
Michael Crawford,1555,2000,Other Concerts
Orange Park,11378,2000,Other Concerts
Spencer Day,11363,2000,Other Concerts
The Delivery,13350,2000,Other Concerts
Lowe's 500,3557,2000,Other Sports
Target House 300,6458,2000,Other Sports
Wayne State Warriors Hockey,6201,2000,College Hockey
Chick-fil-A Bowl,2687,2000,College Bowl Games
Club Rubber,12147,2000,Other Concerts
Jamey Johnson,8418,2000,Other Concerts
Donna the Buffalo,8150,2000,Other Concerts
Kings Island Daily Pass,3073,2000,Other Concerts
The Bachelorette Party,12638,2000,Other Theater
Red Handed,13526,2000,Other Concerts
Showdown In Motown,10675,2000,Other Concerts
Tiger Jam,1759,2000,Festivals and Special Shows
Wishbone Ash,6775,2000,Other Concerts
Action Action,9799,2000,Other Concerts
Bering Strait,4179,2000,Other Concerts
NASCAR Nextel All-Star Challenge,4728,2000,Nascar
J&J Demolition Derby,13608,2000,More Sports
Freddy Cole Quartet,11324,2000,Other Concerts
City of Angels,8462,2000,Other Theater
Hot Mix 5,13699,2000,Other Concerts
Jon Lovitz,9304,2000,Comedy Shows
Mamas And The Papas,502,2000,Other Concerts
Natasha Bedingfield,9205,2000,Other Concerts
Taj Mahal,1453,2000,Other Concerts
The Redwalls,6677,2000,Other Concerts
Firestone Firehawk 600,1857,2000,Other Sports
Princeton Tigers Womens Basketball,3302,2000,Other Sports
St. Marys CA Gaels Mens Basketball,6033,2000,More NCAA Basketball
Beauty And The Beast,70,2000,Musicals
David Sylvian,2570,2000,Other Concerts
Jonathan Coulton,14525,2000,Other Concerts
Rita Rudner,2878,2000,Other Theater
Litchfield Jazz Festival,9921,2000,Other Concerts
V-The Ultimate Variety Show,14682,2000,Other Theater
Placido Domingo,2397,2000,Classical and Orchestra
Russell Crowe,8536,2000,Other Concerts
Van Morrison,908,2000,Festivals and Special Shows
Bulls and Broncs,8067,2000,Other Sports
Arizona Pops,5296,2000,Other Concerts
All-American Bowl,11101,2000,More Football
Clemson Tigers Football,180,2000,ACC
Essence Music Festival,4189,2000,Other Concerts
Gypsy Caravan California Tour,8241,2000,Other Concerts
Franz Harary's Mega Magic,13615,2000,Other Theater
My Sister's an Only Child,14123,2000,Other Theater
Mike Doughty,8840,2000,Other Concerts
Page McConnell,12936,2000,Other Concerts
Starflyer 59,13181,2000,Other Concerts
The Finn Brothers,5544,2000,Other Concerts
Miller Lite 250,2838,2000,Other Sports
Tropicana 400,1875,2000,Other Sports
Billy Irwin,6537,2000,Boxing
Conflict,12009,2000,Other Concerts
Jazz Attack,6892,2000,Festivals and Special Shows
Koop,14099,2000,Other Concerts
The Ghosts of Treasure Island,14617,2000,Other Theater
Skalloween,11084,2000,Other Concerts
Tommy Dorsey Orchestra,4671,2000,Other Concerts
Y & T,12462,2000,Other Concerts
Alabama,13,2000,Other Concerts
Big Smith,10432,2000,Other Concerts
Super Kicker Bullmania Rodeo,13100,2000,More Sports
Gabe Dixon Band,8584,2000,Other Concerts
LA LA LA Human Steps,4870,2000,Other Theater
Mark Curry,5262,2000,Other Concerts
New West Symphony,14813,2000,Other Concerts
Temptation Revue,2842,2000,Other Concerts
The Spill Canvas,12569,2000,Other Concerts
Great Lakes Invitational,2391,2000,Other Sports
Samuel Peter,10280,2000,Other Sports
Tulsa 66ers,11716,2000,CBA Basketball
Charles Aznavour,6484,2000,Other Concerts
Bolshoi Ballet,2425,2000,Other Theater
Del McCoury,9973,2000,Other Concerts
Juilliard String Quartet,7541,2000,Other Concerts
Prayers for the Dead,10027,2000,Other Concerts
Sara Evans,6475,2000,Country and Folk
Vince Gill,917,2000,Country and Folk
Chicago Bears Fan Convention,2360,2000,Other Sports
103.5 The Fox Hawgfest,2769,2000,Festivals and Special Shows
Australian Pink Floyd Show,5203,2000,Other Concerts
The Tour Championship,1262,2000,Golf
Buffalo Bulls Football,1363,2000,MAC
Facedown Fest,12476,2000,Other Concerts
Harley Fest,352,2000,Other Concerts
Virginia Coalition,8095,2000,Other Concerts
China Grand Prix,6981,2000,Other Sports
12th Night Party,12002,2000,Other Concerts
Avenged Sevenfold,5057,2000,Other Concerts
Viking Classic,13485,2000,Golf
Air Force Academy Falcons Football,1155,2000,Mountain West
Faith Hill,282,2000,Other Concerts
Harry Manx,9427,2000,Other Concerts
Greater Tuna,2746,2000,Other Theater
On the Road to Mandalay: Burma & Angkor Wat,14724,2000,Other Theater
Mofro,6713,2000,Other Concerts
Steven Stone,10022,2000,Other Concerts
The Honeydogs,11669,2000,Other Concerts
National Horse Show,12509,2000,Other Sports
Volvo Classic,4040,2000,Other Sports
Brides of Destruction,5362,2000,Other Concerts
700 Sundays with Billy Crystal,5593,2000,Other Theater
Cream,6671,2000,Other Concerts
Jesus & the Devil,9566,2000,Other Concerts
Lady Sovereign,10870,2000,Other Concerts
The Naked Girl on the Appian Way,7558,2000,Other Theater
Rita Coolidge,3934,2000,Other Concerts
Travis,1028,2000,Alternative Rock
Zolof the Rock and Roll Destroyer,9286,2000,Other Concerts
Altan,10291,2000,Other Concerts
Black Tie & Boots Ball,6283,2000,Other Concerts
Lehigh Mountain Hawks Football,14218,2000,Patriot
Dying Year,12213,2000,Other Concerts
Gianni Morandi,12694,2000,Other Concerts
Diary of A Mad Black Woman,2199,2000,Other Theater
Little Bear,2823,2000,Other Theater
Matt Wertz,9603,2000,Other Concerts
No Code,13897,2000,Other Concerts
The Australian Bee Gees Show,13880,2000,Other Concerts
Indy Grand Prix of Sonoma,10602,2000,Other Sports
Stars & Stripes On Ice,2759,2000,Other Sports
Wake Forest Demon Deacons Womens Basketball,3391,2000,ACC
Chris Allen,9318,2000,Other Concerts
Carrot Top,145,2000,Comedy Shows
Incognito,8159,2000,Other Concerts
Dick Siegel,10565,2000,Alternative Rock
Katharine McPhee,12762,2000,Other Concerts
So You Think You Can Dance - Live,10509,2000,Family Shows
Queen Nation,11745,2000,Other Concerts
Seals & Seals,9106,2000,Other Concerts
Wavy Gravy,1719,2000,Other Concerts
96.5tic-FM All Star Christmas,11641,2000,Other Concerts
Bang Bang Bang,13613,2000,Other Concerts
Las Vegas Wranglers,6136,2000,Minor League Hockey
Villanova Wildcats Baseball,3383,2000,NCAA Baseball
Fielding West,12150,2000,Other Concerts
Herbert Gronemeyer,13583,2000,Other Concerts
Hot Peas and Butter,13621,2000,Other Theater
Pilobolus,3962,2000,Other Theater
Louis XIV,6647,2000,Other Concerts
Motorhead,4099,2000,Other Concerts
Sue Foley,14165,2000,Other Concerts
The Lusties,13516,2000,Other Concerts
New Hampshire Wildcats Football,9411,2000,Other Sports
Delaware State Hornets Men's Basketball,5950,2000,More NCAA Basketball
Bump,9072,2000,Other Concerts
Al Franken,8383,2000,Other Theater
Dallas Blues Festival,11900,2000,Other Concerts
Jody Watley,11455,2000,Other Concerts
Law'd I'm Coming Home,7680,2000,Other Concerts
The Talking Cure,5311,2000,Other Theater
Peabo Bryson,1846,2000,Other Concerts
Rock Kills Kid,9327,2000,Other Concerts
Tunng,13919,2000,Other Concerts
ARCA RE/MAX Series,8264,2000,Other Auto Racing
Anaheim Live,12254,2000,Other Concerts
Blues Bash,8648,2000,Other Concerts
Air Force Academy Falcons Baseball,3074,2000,Special Baseball
El Vacilon,8122,2000,Other Concerts
Golden Summer Celebration,2935,2000,Other Concerts
Dr. Laura,7649,2000,Other Theater
Manufactured Landscapes,13327,2000,Other Theater
Meltdown,10883,2000,Other Concerts
Oklahoma Centennial Spectacular,14240,2000,Other Concerts
Sonya Fitzpatrick,4708,2000,Other Concerts
The Cary Brothers,10983,2000,Alternative Rock
Kentucky Cup Day of Champions,4716,2000,Other Sports
Super Bowl Party Bookem Danno Vice Party,12444,2000,Other Sports
BYU Cougars Womens Basketball,3122,2000,MOUTAIN WEST
Cinematic Orchestra,13530,2000,Other Concerts
J. Anthony Brown,4950,2000,Other Concerts
DJ Alex Barck,11067,2000,Other Concerts
Kentucky Festival Day,12491,2000,Other Concerts
Randy Bachman,7350,2000,Hard Rock
Shaggy,2151,2000,Other Concerts
Theodore Bikel,3894,2000,Other Concerts
Whitney Houston,934,2000,Other Concerts
A Tribute to Gram Parsons,5419,2000,Other Concerts
Beaver Brothers,14035,2000,Other Concerts
7 Eleven Qualifying,12666,2000,Nascar
Action Sports World Tour,13570,2000,More Sports
FM 94/9 Back To Cool,7625,2000,Other Concerts
Hollywood Bowl: Classical Thursdays,10216,2000,Other Concerts
Jamaica,14324,2000,Other Theater
Lynda Carter,13534,2000,Other Concerts
Mustache,11738,2000,Other Concerts
Super Soul Sisters,4102,2000,Other Concerts
The Number Twelve Looks Like You,9616,2000,Other Concerts
Ecuador National Soccer Team,4290,2000,Other Sports
OHSAA State Boys Basketball,4121,2000,Other Sports
Montana State Bobcats Mens Basketball,5996,2000,More NCAA Basketball
Canasta,13682,2000,Other Concerts
Arabia Shrine Circus,38,2000,Other Theater
Dave Alvin & the Guilty Men,8795,2000,Other Concerts
John Ondrasik,5351,2000,Other Concerts
Lettermen,462,2000,Other Concerts
Tony Awards,1961,2000,Other Theater
Pharrell,8077,2000,Other Concerts
Ron Sexsmith,7644,2000,Other Concerts
Unearth,6593,2000,Other Concerts
Belterra Casino Indy 300,4588,2000,Other Sports
Annual Pitch Music Awards,10009,2000,Other Concerts
Oklahoma State Cowboys Baseball,9224,2000,College Baseball
Bonfire,12467,2000,Other Concerts
Pittsburgh Panthers Baseball,3296,2000,Special Baseball
